"num","team","total_epa","auto_cycles","auto_points","teleop_cycles","teleop_points","total_cycles","total_points","links","cube_cycles","cube_points","cone_cycles","cone_points","bot_cycles","mid_cycles","top_cycles","fouls_committed","fouls_drawn","capped_fouls_committed","capped_fouls_drawn"
"342","Burning Magnetos","34.4","1.2","5.9","4.6","15","5.8","28.3","1.5","3.1","10.5","2.7","10.5","2.3","1.2","2.3","1.1","0.5","1.1","0.5"
"8825","Hunting Eagles","34.4","1.3","4.4","3.9","10.5","5.2","21.2","1.3","5","13.2","0.2","1.7","3.9","0.4","0.9","0.2","0.8","0.2","1"
"9164","Tech Vikings","34.4","1.1","3.9","3.6","10.7","4.7","20.8","1.2","1.3","4.6","3.4","10.1","0.7","3.9","0.1","1.5","3.6","1.7","2.7"
"3146","GRANBY GRUNTS","34.4","0.9","5.7","3.1","12.2","4","23","1","1.2","6.3","2.8","11.6","0.2","1.2","2.6","0.6","0.4","0.7","0.5"
"4061","SciBorgs","34.4","0.7","3.4","4.7","17.1","5.5","27.4","1.4","2","7.7","3.5","12.8","1","2.3","2.2","1.6","2.8","1.7","2.4"
"2620","Titans","34.3","1.4","6.9","2.8","10.6","4.2","23.1","1.1","2.1","8.8","2.1","8.7","1.1","1","2.2","1.8","2.4","1.8","2.4"
"6391","Ursuline Bearbotics","34.3","1.3","7.8","2.8","12.2","4.1","23.8","0.8","1.5","6.9","2.6","13.1","0","1","3.1","0.3","3.6","0.3","3.4"
"9092","Ogden Bulldogs Robotics","34.3","0.9","5.5","2.8","12","3.7","21.2","0.8","1.5","6.2","2.2","11.2","0.6","0.2","3","0.3","0.4","0.4","0.5"
"3160","F. R. O. G. - FIRST Robotic...","34.2","1.2","5.1","4.7","13.6","5.8","25.3","1.3","1.9","6.8","3.9","11.9","2.1","2.7","1","4.4","1.9","3.7","0.8"
"6352","LAUNCH TEAM","34.2","1.1","6.3","3.4","10.7","4.6","20.6","0.7","2.3","9.3","2.2","7.7","0.6","2.5","1.4","1.3","1.5","1.4","1.8"
"810","The Mechanical Bulls","34.2","1","6.2","4.1","15.4","5.2","26.6","1","2.9","11.6","2.3","10","1","1.2","3","0","0.4","0","0.2"
"66","Grizzly Robotics","34.2","0.6","3","3.4","6","3.9","14.1","1","3.7","8.9","0.3","0","3.4","0.4","0","1.6","2.9","1.7","3"
"571","Team Paragon","34.2","1.4","4.2","4","12.2","5.4","26","1.9","4.4","11.3","1","5","4.9","-1.2","1.8","0.4","0","0.5","0"
"9088","Team 9088","34.2","0.9","5.4","3.7","11.8","4.6","23.7","1.3","2.8","9.7","1.8","7.5","1.9","0.3","2.3","0","2.2","0","2.2"
"2410","Blue Valley CAPS Metal Must...","34.2","0.6","2.8","3.7","10.8","4.3","19.2","1.1","3.7","9.4","0.6","4.2","2.8","0.2","1.4","2.8","1.8","2.2","1.8"
"6502","DARC SIDE","34.2","0.6","2.8","4","14.2","4.6","23.7","1.4","2.2","6.5","2.4","10.5","2.4","-0.3","2.5","1.8","1.2","2","1.4"
"308","Monsters","34.1","0.9","5.5","3.6","14.3","4.5","22.9","0.6","1.1","5.8","3.4","13.9","0.9","0.6","3.1","2.9","0.3","2.6","0.3"
"3859","Wolfpack Robotics","34.1","1","5.3","3.2","9","4.2","18.3","0.8","3.6","11.3","0.6","3.1","2.3","0.3","1.5","0.7","1.2","0.8","1.6"
"801","Horsepower","34.1","1.2","6.2","3.2","13.4","4.4","24.9","1.1","1.1","4.6","3.3","15","0.4","1.3","2.8","2.4","1.7","2.2","1"
"4593","Rapid Acceleration","34.1","1","5.3","3.4","14.1","4.5","23.7","0.9","1.3","6.3","3.2","13.1","1","0.6","2.9","0","4.5","0","3.8"
"4645","The Chicago Style BotDogs","34.1","1.1","6.1","3.1","10.7","4.1","22.6","1.2","1.9","7.5","2.2","9.3","1.8","-0.2","2.5","3","0","2.7","0"
"5086","Cadillac Connectors","34.1","0.8","3.4","3.8","16.5","4.6","23.8","0.8","2.1","9.5","2.5","10.4","0.6","1.1","2.9","0.3","1","0.3","0.7"
"9067","The Goonies","34.1","0.8","5.4","4.3","11","5.2","21.6","1","2.4","8.2","2.7","7.9","2.3","1.8","1","1.8","0.5","1.2","0.3"
"555","Montclair Robotics","34.1","1.3","5.3","4.1","9","5.3","22.3","1.6","5","13","0.3","1.3","4.5","0.1","0.7","0.3","3.1","0.4","3.3"
"2062","CORE 2062","34.1","1","5.3","4.6","11.7","5.7","25.6","1.7","4.6","12.9","1.1","4.1","3.9","0.5","1.4","0.7","0","0.9","0"
"7577","VELABOTS - Peñoles","34","0.8","3.3","3.8","9.1","4.5","17.1","0.9","3","8.3","1.5","4.2","2","2.5","0","2.6","1.6","2.9","1.9"
"4533","Phoenix 4533","34","1","5.7","4.5","15","5.5","27.3","1.3","2.4","9.3","3.1","11.4","1.9","1","2.5","3","0","1.8","0"
"2377","C Company","34","1.5","8","3.2","10.8","4.7","21.9","0.6","2.1","7.2","2.6","11.6","2","0","2.6","0.8","1.9","0.8","1.5"
"4276","Surf City Vikings","34","1.1","5.3","3.7","10.3","4.8","20.3","1","3.9","11.4","0.9","4.2","2.7","0.8","1.3","0.1","0.7","0.1","0.9"
"3881","WHEA Sharkbots","34","0.7","4.8","5.6","17.1","6.3","28.6","1.3","4.5","15","1.8","7","2.4","1.6","2.4","2.5","0.1","2.3","0.1"
"578","R-cubed  - Red Raider Robotics","33.9","0.7","4.1","3.7","12.8","4.4","22.7","1.2","1.3","6.1","3.2","10.8","1.6","0.7","2.2","2.4","0","2.3","0"
"378","The Circuit Stompers","33.9","0.9","4.6","3.8","13.5","4.7","22.6","0.9","1.1","4.5","3.6","13.6","1","1.6","2.1","1.2","0.3","1.2","0.3"
"6160","Bombatrons","33.9","1","6.2","2.9","11.4","3.9","22","0.9","1.4","7.4","2.5","10.2","-0.1","1.6","2.3","0","0","0","0"
"364","Team Fusion","33.9","0.8","4.1","3.3","15.1","4.1","23.1","0.8","0.7","4.2","3.4","15.2","-0.2","1.1","3.1","1.9","0.8","1.8","0.7"
"8768","CTEC Titans","33.9","0.9","2.8","4.7","14.9","5.6","25.3","1.5","2.8","8","2.8","9.8","2.1","2.4","1.1","3.3","2.2","3.6","2.1"
"192","GRT","33.9","1.1","6.2","3","11.5","4.1","20.1","0.5","1.1","7","3","10.7","0.5","1.1","2.5","4.4","1.6","2.7","1.7"
"4859","The CyBears","33.8","1","6.1","2.6","8.5","3.6","18.1","0.7","1.2","7","2.4","7.6","0.7","1.2","1.7","1.4","0","1.3","0"
"2689","Team Alpha","33.8","1.1","4.1","4.7","13.6","5.8","27.2","1.9","4.4","11.3","1.4","6.4","4","0.3","1.6","1.4","2.6","1.5","2.1"
"4146","Sabercats","33.8","1.1","5.6","3.3","14","4.4","25","1.1","2","8.6","2.5","10.9","1.1","0.1","3.2","2.2","0","2.2","0"
"8802","Milwaukee United","33.8","1","3.8","4.6","10.8","5.6","22.4","1.6","5.1","12.2","0.5","2.4","4.5","0.6","0.6","0.2","0.5","0.2","0.6"
"1511","Rolling Thunder","33.8","1","4.3","4.4","16.5","5.4","28","1.4","2.8","10","2.6","11","1.3","1.6","2.5","0.5","0.3","0.4","0.3"
"5534","Onaway Onabots","33.7","1.1","6.1","4.5","12.6","5.6","26.3","1.5","3.6","11.2","2","7.6","3.4","0.1","2.2","0.3","0.3","0.3","0.4"
"8576","Golden Warriors Robotics","33.7","0.9","5.1","5.1","13.8","6","27.7","1.8","5.3","13.8","0.7","5.1","4.2","-0.2","2","1.1","1.6","1.2","1.8"
"6140","SMT Titans","33.7","0.8","4.4","3.7","15.5","4.4","23.5","0.7","2","7.5","2.4","12.5","0.8","0.3","3.4","0","4.9","0.1","4"
"4915","Spartronics","33.7","0.9","4.6","4.4","12.9","5.3","24.9","1.5","2.8","9.1","2.5","8.5","2.1","1.8","1.4","0.5","0","0.5","0"
"2083","Team Blitz","33.6","0.6","3","3.5","11.9","4.1","18.4","0.7","1.4","5","2.6","10","1.5","0.9","1.8","0.3","2.4","0.3","1.9"
"4239","WARPSPEED","33.6","0.9","4.8","3","12","3.8","20.2","0.7","1.7","6.9","2.1","10","0.4","1","2.5","0.4","1","0.6","1.1"
"6237","Martin Motion","33.6","1.1","6.5","3.3","14","4.4","25.7","1","1.1","6","3.3","14.5","0.3","0.9","3.2","0.6","3.1","0.5","3.2"
"6569","Gladiators","33.6","1.3","6.2","4.6","16.4","5.9","27.7","1","1.9","7","4","15.7","1.5","1.8","2.6","0.5","1","0.5","1"
"554","The Bluegrease Crew","33.6","0.8","4.7","3","13.2","3.8","21.7","0.8","1.3","6.5","2.6","11.4","0.3","0.6","2.9","1.1","2.3","1.2","2.4"
"3070","Team Pronto","33.6","1.2","5.3","3.2","14.4","4.3","23.1","0.7","1.4","6.3","2.9","13.3","0.8","0.4","3.1","2.2","2.5","2","2.4"
"2637","Phantom Catz","33.6","0.5","2.2","4.8","14.4","5.2","24.2","1.5","2.9","7.6","2.4","8.9","3","0.6","1.7","0.8","4.7","0.8","2.3"
"2619","The Charge","33.5","1.2","7.1","2.7","10.1","3.9","22","1","1.7","6.4","2.2","10.8","0.9","0.5","2.5","1.7","0.5","1.6","0.5"
"8410","Oyster River Overdrive 8410","33.5","0.7","2.8","3.6","10.7","4.3","19.6","1.2","2.6","7.3","1.7","6.2","2.6","0.4","1.3","2.3","0.1","2.7","0.1"
"3814","PiBotics","33.5","1","5.8","2.9","11.5","3.9","21.6","0.8","1.3","6.2","2.6","11.1","0.6","0.6","2.7","1.9","0.3","1.3","0.3"
"4219","RED!","33.4","0.9","4.8","3.9","15.1","4.8","24.1","0.8","2.2","9.3","2.6","10.7","1.1","0.8","2.9","0.5","1.7","0.7","1.6"
"6068","Delta Overload","33.4","1.2","6.5","4.2","13.9","5.4","24.1","0.7","3.2","11.9","2.2","8.4","1.6","1.5","2.3","3.3","0","3.3","0"
"1","The Juggernauts","33.4","0.9","4.9","2.8","10","3.7","19.7","1","2.8","9.7","0.9","5.2","1.5","0","2.3","0.1","2.1","0.4","2.1"
"3504","Girls of Steel","33.4","1.1","4.1","4.3","11","5.4","22.5","1.5","3.9","9.6","1.5","5.5","3.3","1.6","0.5","0","1.6","0","0.9"
"4788","Can't Control","33.3","0.8","3.8","4","16.3","4.9","26.2","1.2","1.5","6.6","3.4","13.7","1.4","0.3","3.1","1.4","1","1.7","1"
"5690","SubZero Robotics","33.3","0.8","2.4","4.1","16.5","4.8","23.3","0.9","1.9","7.2","2.9","11.7","1.8","0.3","2.7","1","0.7","1.1","0.6"
"8167","Cognatives","33.3","1.2","7.3","3.4","12.6","4.6","25.4","1.1","1.6","7.6","3","12.3","1.1","0.4","3.1","0.3","2.1","0.3","1.9"
"3284","Camdenton  LASER 3284","33.3","0.9","3","3.7","11","4.5","18.3","0.9","2.5","6.7","2.1","7.4","2.1","1.7","0.8","0","6.8","0","4.5"
"5912","Heritage Robotics","33.3","0.7","4.8","3.1","11.7","3.8","20.4","0.8","1.8","7.9","2","8.6","0.5","0.8","2.5","0","2.8","0","2.1"
"6364","Ten Ton Robotics","33.3","0.7","3.4","4.3","14","5","24.5","1.4","1.6","5.4","3.4","12","1.7","1.6","1.7","1","1.4","1","1.1"
"6417","Fridolins","33.3","1.2","7","3","9.8","4.2","21.5","0.9","3","10.3","1.2","6.5","2.2","-0.5","2.5","1.9","3.2","2.3","2.6"
"9101","HiveMind Robotics","33.3","0.5","1.2","5.1","15.2","5.7","24.9","1.7","5.1","12.5","0.5","3.9","4.1","0","1.5","3.1","1.5","2.3","1.4"
"2656","Quasics","33.2","1","3.3","3.3","9.4","4.3","17.9","1","3.9","10","0.4","2.7","3.5","-0.4","1.2","1.8","0.5","1.7","0.5"
"5535","Bionic Bison","33.2","0.7","3.7","4.6","13.9","5.2","24.4","1.4","4.1","12.3","1.2","5.2","2.3","1.2","1.7","0","0.8","0","0.9"
"6712","Mountaineers","33.2","0.9","5.9","4","16","5","28.6","1.3","1.6","6.3","3.4","15.6","0.7","0.8","3.4","0.2","3.7","0.5","3.8"
"1902","Exploding Bacon","33.2","0.8","4.7","3.8","15.3","4.6","25.3","1.1","2.1","8.8","2.5","11.3","0.7","0.9","3","1.7","0.7","2","1.8"
"9208","EPS Eddies","33.2","1","6.5","2.7","10","3.7","21.3","0.9","2.3","8.7","1.3","7.9","1.1","-0.2","2.8","0.8","0","0.8","0"
"3373","Team RoboHawk","33.2","1.1","5.7","4.1","15","5.1","26.6","1.2","3","11.2","2.1","9.5","1.2","1.3","2.7","2.2","1.4","2.1","1.6"
"8595","This Is How We Play","33.2","1.2","7","2.8","9.3","4","20.8","0.9","1","5.1","3","11.2","1.1","0.7","2.2","4","2.6","3.6","2.8"
"2506","Saber Robotics","33.2","1.1","6","2.9","10.5","4","21.2","0.9","2.2","7.2","1.8","9.3","1.9","-0.7","2.7","0","1.3","0","1.2"
"4586","PRIMO","33.2","0.8","4.8","3","9.9","3.8","19.2","0.9","1.5","5.7","2.3","9","0.9","1.2","1.7","0.3","4.2","0.2","4.4"
"3193","Falco Tech","33.2","0.4","1.5","3.2","14.4","3.6","20.2","0.9","0.4","3.6","3.2","12.3","0.1","1.1","2.4","0.5","1.2","0.5","1.2"
"2854","The Prototypes","33.1","1.2","5.5","3.5","10.4","4.7","19.7","0.8","2.2","8.2","2.5","7.8","0.8","3.1","0.8","3.7","3.9","3.5","4"
"4188","Columbus Space Program","33.1","1","4.8","4.1","14.9","5.1","26","1.3","1.8","6.8","3.3","12.8","1.7","0.9","2.5","1.7","0.6","1.9","0.8"
"2574","RoboHuskie","33.1","0.9","4.9","2.8","12.2","3.7","19.9","0.6","1.8","8.8","1.8","8.3","0.6","0.2","2.9","0.5","1.2","1.4","1.7"
"1675","UPS (Ultimate Protection Sq...","33.1","0.9","5","3.5","11.3","4.4","22.5","1.2","1.9","5.3","2.5","11","1.4","1.3","1.8","0.6","0","0.6","0"
"5635","Demacia","33.1","1.1","6.1","3.8","10.8","4.9","22.8","1.2","2.2","7.7","2.7","9.2","1.4","2.2","1.3","2.9","2.6","2","2.2"
"116","Epsilon Delta","33.1","1.1","4.9","4.1","15.7","5.2","25.8","1","2.2","7.7","2.9","13","1.6","0.6","2.9","1.9","0.9","1.2","1.2"
"2526","Crimson Robotics","33.1","0.9","5.1","3.8","14.7","4.7","23.9","0.8","1.5","6","3.2","13.8","0.8","1","2.8","0.4","0.1","0.4","0.3"
"2333","S.C.R.E.E.C.H.","33.1","1","5.7","5","16.6","5.9","28.9","1.3","2.1","7.7","3.8","14.7","1.3","2.2","2.4","0","0.4","0","0.4"
